index	coefficient	p_value	random_intercept_variance	residual_variance	log_likelihood	aic	bic	bse	q_value
MTHFD1	-1.4926481966294158	3.5514364977230843e-32	0.13916788825675191	0.2902031111445288	-362.31858502284945			0.12641051832746011	1.0660432659544637e-30
CYP2C9	-0.5014774816892762	0.00012299996687683185	0.26189245338469985	0.3328377430544031	-400.7059164235477			0.13059076336795242	0.0004078913187286938
ADH5	-0.3466990231017631	0.006919734354020842	0.26406881804437826	0.3135831454478452	-379.69691578358265			0.1283745912919908	0.01666287345829915
PABPC1	0.7201190195577553	3.6620419727914477e-06	0.1428157734610015	0.46983389343286497	-463.1024458153172			0.15554350191665822	1.5289244783285156e-05
HARS1	0.25763891540289546	0.1668702825862759	0.11536451152553369	0.6342768044377604	-498.7781207459084			0.18638012989409733	0.2638702651977351
COL6A1	-0.2189489715751325	0.16452348986172582	0.25360221310712344	0.4416722129816289	-432.04787464155606			0.15751523521003233	0.2606327532750361
COL6A2	-0.20599480847209803	0.1721347940409208	0.2431627210832727	0.4186550792863062	-426.3311254937512			0.15087035078942163	0.2702314485349352
COL6A3	-0.2659966673011728	0.0895731049282712	0.23850270186388864	0.4407160447541487	-439.50453550074053			0.1566848629020152	0.15704609836870106
SLC25A4	0.7857170465491337	1.9374296903166527e-09	0.19485923805058766	0.31838390836331454	-384.3954445773177			0.13088809794642242	1.151216754553342e-08
IMPDH2	0.10746751530044624	0.5306772252133958	0.0849885247007574	0.5384269557794792	-462.5623362897111			0.17140704861871658	0.6380587355638965
TPR	-0.11541479909450134	0.5267606990478686	0.12139774610230382	0.5800894116163816	-453.4869676341698			0.18234179104405848	0.6346646207905462
PIP	0.23657221765939673	0.2648372903238876	0.3609910849948565	0.7429413993118681	-482.2996988709083			0.21216656151465962	0.37700876733760286
BCKDHA	-0.07521126828069583	0.6063486987852214	0.20779354446280743	0.41235234688413674	-440.2807668592541			0.14595842313130103	0.703299856485723
ACTN1	-0.3901670974817551	0.004506238294188317	0.29594134588203386	0.34381847125256704	-385.68951771810725			0.13736527759368067	0.01135363367609531
PEPD	0.25716383679555016	0.09718852966101721	0.12259021013180277	0.4194733225230367	-403.60501817135287			0.15504507910028964	0.1675299308315158
XRCC6	-0.11491394312586421	0.45916744008179866	0.03644623117004717	0.4563750251469028	-438.37714477434065			0.15524327919194067	0.5750236994995027
XRCC5	-0.17299418726871402	0.347642008418684	0.0585265983077053	0.6259469412613725	-496.262897658376			0.18419845517127248	0.46272533383557246
COX4I1	1.6379427898051577	4.559841534523895e-38	0.2526057006837105	0.3115561058574354	-383.2465959250153			0.1269821668460694	1.725800893827413e-36
LAMP2	-0.25861723892830685	0.08870920771779607	0.16822728036123236	0.4207715352584034	-428.1443208697301			0.1519270388457057	0.15568823652891428
RNH1	-0.7622397246406285	4.49237963765024e-08	0.17387921723575253	0.3688536217473838	-413.2375297199444			0.13934111833586438	2.307148362580846e-07
EEF2	1.038216462803132	2.8877927121779235e-14	0.14727535450972487	0.36296033153475676	-411.67229879780825			0.13654899182855632	2.8087414032970754e-13
KRT10	0.352113078417427	0.27522581615890784	0.8389087452924567	1.7513037134687632	-670.5213997759583			0.32271178540321244	0.3889351833868982
KRT13	0.2976265189650524	0.15562700444747005	0.10420893464822498	0.5710436900257075	-347.79928800156665			0.2096059371323642	0.2485748759110508
KRT5	0.38767093552833726	0.43357824131160705	1.1848088701621413	4.181512632958395	-831.5051156001468			0.49505713208461816	0.5485899114269679
PDIA4	0.6969276076508618	1.6320139574215394e-06	0.14659020230075384	0.3896848501194349	-420.600232292845			0.1453642931576301	7.157018387584132e-06
TPT1	0.25870355815673207	0.12513030843424508	0.16880203626114587	0.4288916864584247	-348.4882071731379			0.16869136641826576	0.20728055850049543
ALAD	-1.4970740599816932	9.062475551953852e-52	0.2749042816023802	0.18975758469113693	-283.8052028014856			0.09889362260829809	7.888884967975828e-50
PLS3	-0.528541519754333	0.00016467240689886555	0.16140486803767393	0.37385932879192896	-413.6467241434259			0.14027741188965018	0.0005399146147098397
APEH	-0.4798714235866655	4.101598343635613e-05	0.27839053737982655	0.2615117222919829	-342.8768868355676			0.11699384884745564	0.0001457323003320327
ETFA	-0.0979382575622896	0.4785292883296287	0.2665168799917715	0.3681702577262489	-418.24573489032446			0.1382000904784822	0.5921247270660154
PRKAR2A	0.2520945088779633	0.15591141764304917	0.15543929285316388	0.5601470505463828	-464.4940350146426			0.17766178013449446	0.248693453296398
ENO3	1.0455745771279352	9.019946603022318e-14	0.6302054003559497	0.37117358030677877	-422.5577646408667			0.14026058967999513	8.397714992439495e-13
PRKCSH	-0.7487464766878941	6.876950805436273e-10	0.24523275375696696	0.28016734204387944	-362.57880294724555			0.12137451746479251	4.3379606348784605e-09
FDPS	-0.06941119651007208	0.4546371337015891	1.0708968669040784	0.16067827894992193	-252.8436887150333			0.09283212707770773	0.5706728549203076
COX7A2	1.4943548553395363	6.248276198006782e-30	0.11051831073678764	0.3354314847113096	-397.1276057285527			0.13148774464505442	1.648219524353001e-28
AKR1A1	-0.018962327958810365	0.8815810808317431	0.3212022786724624	0.3080167899579085	-382.34357679959885			0.12729366329592542	0.9167413554256351
HSP90B1	0.951849363639179	4.933240550324514e-11	0.1698816065950261	0.3803737792866494	-417.48274210031036			0.14481340598271908	3.5638057253589124e-10
SNRPB	-0.24493763378328318	0.15386374487299187	0.15793352830406845	0.4761074087154965	-378.99219205752354			0.17176360321863077	0.24598418716609627
IDE	0.0005584396799551705	0.9979751227960869	0.1652454105682313	0.8620318680431589	-543.4448522351256			0.22004787235204343	0.9987499532418153
COX6B1	0.760283508149494	2.646061931751224e-07	0.24381807041479112	0.3405651353393208	-343.8339645957649			0.1477123022254354	1.2586868369341204e-06
HNRNPL	-0.40890515240897796	0.01471453744234428	0.0751628361759191	0.461396414032069	-387.5165475626866			0.1676301308092311	0.03259288764264808
DARS1	0.8622932314801088	1.5931266689134747e-08	0.1062812146311758	0.4597225763634802	-463.1642403664184			0.15258531278129606	8.722118020686665e-08
DAO	-0.4352431125924775	0.008834525651534112	0.08779637673708643	0.47549472320352437	-408.4747271859908			0.1662253457049581	0.020645515650095154
JUP	0.13916542185791148	0.48230487597266614	0.08995180483363824	0.6723958978500306	-480.5073646233843			0.19807196496884102	0.5954810407850087
UQCRB	0.7615143754319531	5.522354736386701e-12	0.25191524943606414	0.22983274170946655	-317.21135549712153			0.11050120448253889	4.3113989219951773e-11
ANPEP	0.3350865830606997	0.06960647092189996	0.12317320942424025	0.5770924187974794	-447.92630068519543			0.1846753442797012	0.12676241200316718
GSPT1	-0.20905039262985875	0.20670224784393965	0.02609940582545706	0.5017495286264388	-426.91773047300944			0.16556015111818778	0.3113050289760371
EZR	0.4086829865937552	0.005280129303628032	0.19247008529472406	0.4101994572603625	-437.75640328797454			0.14651141325715322	0.013039298039172205
HPGD	0.4457710071005075	3.5963127736245736e-06	0.40628756453043946	0.1660902728519118	-247.51963535733807			0.09620726245200545	1.5072822976885269e-05
NME1	0.19259357325686022	0.2538001839787484	0.05962886456043547	0.542888587697719	-482.6723748749737			0.1687688758885469	0.3660862637174821
PHKG2	-0.3852698176270686	0.0035205285227944217	0.2078632598215413	0.3253757519979711	-375.28073202294127			0.1320228777295328	0.009134486077772114
RPS2	0.7965727476272632	3.3247634436411844e-07	0.20145078983876452	0.47292233965175956	-469.6775762212069			0.1560670772780665	1.5686756518643094e-06
DSP	0.2176624656870899	0.33243824195098093	0.24377346994078566	0.9080458391165329	-561.108133719807			0.22457618464195683	0.44658563212705077
COX7C	1.1712740372488037	1.3752840129782675e-20	0.18829937703131286	0.2955790490249214	-358.85414103541075			0.1259132320680748	2.1189110323851008e-19
NQO2	-0.43884032168762066	0.0012540255131058213	0.6163916264342605	0.3007093919389695	-334.5382581832919			0.1360197571903375	0.003512281939994399
H2AX	-0.22436806514920887	0.16837354263025262	0.12934291884585478	0.5073505166829841	-476.2072667103778			0.1628866856274644	0.26576458542091547
PFKFB1	-0.3353347703108751	0.02573160732690405	0.2076611927644195	0.35462663135009087	-337.20853964642197			0.15035824918505966	0.05358699564131573
CBR1	-0.2401227092757089	4.621094639056309e-05	0.3516212010814187	0.0651047719967805	-60.08916676254262			0.058940170251012405	0.00016352288143489907
ACADS	-0.258205851256695	0.016055943625332917	0.3178765444958129	0.22135906474020656	-315.04110930063507			0.10724431478445365	0.035339314603924914
POR	-1.332281428469092	1.006953929997234e-29	0.5180798567549344	0.25710141483746546	-345.54707747827206			0.1176591620686607	2.6165773016793797e-28
ATP2A2	0.33622689760165825	0.02428200878853667	0.1279053393241098	0.4278088259406618	-446.0660185371653			0.1492592055976181	0.051056735870582536
UGT2B7	-1.0896787180082415	7.612568571261437e-21	0.4622660014502945	0.25639208983479267	-345.02053219009895			0.11635781032028304	1.1940073768077622e-19
FAH	0.15266079541756078	0.21281100653377827	0.732950742039338	0.2878607394052217	-370.31481572116854			0.12253318726561267	0.31912485992705253
HSPA6	0.21642149066927857	0.10741993922608614	0.21145548035699313	0.321560678532282	-368.69381044123384			0.13443173161411842	0.18152356878584003
GOT1	-0.0246811757749396	0.8491809546927416	0.34040426046861905	0.32807269628860425	-394.9903283779204			0.12978918818862886	0.8943884102359728
AKR1C4	-0.748966692034973	9.695078156098108e-15	0.2791583438486628	0.1792839309160955	-269.0979728875882			0.09672582125024602	1.0107264113632817e-13
PRKACA	0.0004824620606345705	0.9977714960557472	0.062469938050501085	0.5638113468191867	-483.81128144193485			0.17273854500089375	0.9987499532418153
DDX5	0.14521148710222945	0.37018389435330157	0.029903907890638213	0.44211916693798775	-384.98042993942977			0.1620430701787547	0.4875114675257927
PFKL	-0.7793741337932346	2.164819988255581e-07	0.10071465395084744	0.4365853891202363	-447.90973743191716			0.15032490952194472	1.0354262636134523e-06
PSMC3	-0.06132682329675101	0.6910916773421385	0.08482274251124354	0.44621117914197633	-440.12780690046725			0.1543302319428652	0.7787078756962419
TCP1	-0.9888318179616568	1.7229115545403322e-11	0.13713361728042783	0.4137387791739783	-434.5096108856858			0.1469778004093554	1.2985233837466312e-10
ARF4	-0.012714866506041944	0.941902785073523	0.07883219034269863	0.5717626528949177	-494.74663774718806			0.17446657911246632	0.9595393498028107
RPL7	0.9075265793124424	9.53662246269076e-10	0.28251951022527855	0.42114151883151296	-450.55587674233175			0.14836190428163518	5.887680747356246e-09
VCL	-0.13050930338975747	0.38699614471555654	0.15952006419240586	0.4243512442038918	-436.567387148614			0.15086425616570395	0.5069678615122528
RPL17	0.8512403680517474	8.030479300845348e-09	0.09992569743444524	0.4167263265086317	-433.1547674453211			0.1475844888294931	4.495519119862299e-08
PGAM1	0.03981167850203335	0.5241229099895596	0.2924587440159199	0.07089519994663736	-73.16045985717733			0.062498419111468015	0.6319238132214842
RCC1	-0.912113505397411	8.254014396285392e-06	0.10930603066447281	0.6378252879297116	-413.4164109783512			0.20457914861801071	3.3341621958080895e-05
UGT1A6	-1.6828895571326763	5.3332805883784286e-52	0.2420725400336602	0.23476323651207964	-325.55373737124296			0.11091300982014708	4.886969212824655e-50
NCL	-0.13654805364128156	0.3901819048193783	0.041943066650349706	0.47713839440474776	-437.4279096246778			0.1589084556745759	0.5099900122301333
NDUFV2	1.1312277552451047	1.5742870081211856e-16	0.1807006783483859	0.34669629567088583	-393.34627307851156			0.13710636917669	1.9166669098874014e-15
ITIH2	0.06410642960514248	0.704547587286594	0.1284849953941845	0.4977938866547297	-439.6092023782628			0.16906198505220452	0.7878081884816699
ITIH1	-0.17826708492357243	0.31722710123812436	0.1502885709568709	0.5502448067375963	-447.1401380504037			0.17823636349059946	0.43177661392694794
TYMP	0.28517158482185034	0.052870506679464885	0.27231897849005704	0.4066244612884058	-431.13328514502314			0.147301115266512	0.09997023781233931
EIF2S2	0.1509378797187343	0.3392200476078632	0.12231826235295645	0.4733530052088809	-460.53334248142323			0.15793313802254938	0.45359608516535316
ANXA7	-0.13951921480398974	0.3149021289521944	0.21792936851997052	0.35902329183541387	-398.86323513766183			0.13882660378132475	0.4299957698084474
RAB5A	-0.28946504950209684	0.09492021805634836	0.027707400043330256	0.5150440573213347	-406.7827160373063			0.173332813212247	0.16443392998617162
RAB6A	-0.09315597762595827	0.5492213224768692	0.09741930922137337	0.39627645648389614	-354.3709706160321			0.15553802203175787	0.651358530267186
PSMB1	-0.6713422880554737	5.909537136258794e-05	0.1336134286457704	0.5373512030012555	-487.15712976725285			0.16715049660817896	0.00020618244798049218
LMNB1	-0.019851637873756378	0.9100169201490569	0.05489754694734662	0.5833446039477653	-484.2633224321821			0.17565147728704802	0.9380340189339894
CAST	0.14697158052858328	0.41055151572777304	0.15160173341239472	0.4663995755674043	-356.0908354972662			0.1785969000666747	0.5278978910687225
CYP2B6	0.9237782990567642	3.5972503239602854e-08	1.1616516541594553	0.41788927243603674	-355.192540720613			0.1676681525988973	1.8639323851234692e-07
FLG	0.15963558177912085	0.7421361302487304	0.8519425383818157	2.9454614777248085	-570.5246075239043			0.4851763759461994	0.8171289847450456
PTMS	0.03723833448144737	0.7986639277308292	0.2548246778569158	0.3430596280195255	-344.430504408911			0.14598882347715691	0.8572588768060256
CDK11B	0.08634345808702927	0.6397773100331439	0.1365476713754766	0.5271711743632239	-390.5820151604338			0.1844905556316173	0.7318346233690561
ATP6V1B2	-0.1063171415489606	0.5239480185425085	0.028355711083924533	0.4839876395615291	-418.22018763376013			0.16683178725730716	0.6319238132214842
CSRP1	-0.5067780449641902	0.0015178881772467548	0.1278061641205314	0.4682215842097124	-453.24548410343095			0.1598042978309135	0.00420803075889586
FLNA	-0.07658440058731525	0.6504637647939275	0.1398503212104729	0.4809268743415319	-410.95169192705725			0.1690164555067467	0.7411370513784213
MAOA	-0.3982084784900977	0.005993306606343993	0.3795944309052503	0.4051782363318865	-443.33342866035514			0.14490070079465034	0.014654981462984398
ACO1	1.2229927618584016	1.575461708054841e-29	0.2411660159401291	0.22002906793740262	-309.9647177304562			0.10838357860359178	4.019252111753153e-28
ABCB4	0.5389872255753327	0.01198268959883519	0.14699952827524393	0.6933646419751079	-428.5333266399632			0.2145091566639074	0.027058187537706956
AGXT	-0.0881295738488897	0.5342640727951312	0.3441465812110179	0.3738275588878593	-417.3420705238302			0.14179910914863617	0.6406017567054569
GPD1	-0.7359881285162015	2.940447921944024e-14	0.26158304122484394	0.18062800222757222	-270.8093148315586			0.096828888817964	2.8440665733914144e-13
VDAC1	0.8906329625832051	3.638848811583996e-10	0.3419667387660302	0.38385788471550353	-425.6044644877529			0.14207434047927742	2.3463836225806434e-09
BGN	-0.29816096852043783	0.13600974680251907	0.423370523035125	0.6359506591142973	-447.3467613805594			0.19999847097055837	0.22338959356904312
SDHB	0.6676811341101828	8.653575043378411e-09	0.24641598096931233	0.2514481989483682	-328.8604050801912			0.11601340273381472	4.82880581747494e-08
TGM2	1.4113401829780365	4.558537012124333e-32	0.5155801171542735	0.27306754609060085	-360.3516753548629			0.11973771940549628	1.345154735272621e-30
MMUT	1.0295277096007778	4.426269969129932e-17	0.3805605638347477	0.2917215517177388	-374.5947223845169			0.12254798043090641	5.624916800186285e-16
OSBP	0.24893459797407072	0.11793967156455018	0.04795448864896179	0.46281149209581296	-422.5581011538559			0.15921825295356154	0.19667908830831596
PCMT1	-0.35172075295853955	0.00850002437003009	0.19777010896794164	0.32780531137943	-379.97952427050495			0.13365614502500037	0.020134071330914813
FBL	-0.14435111251438995	0.40410508415135915	0.02612193977306129	0.5280769575890192	-428.87757615052874			0.17301810301210235	0.5223065712750677
GART	-0.11144166176831721	0.5317355891885074	0.08202426764633276	0.5953106575043638	-496.1774977834109			0.17820435223087394	0.6387393819498801
TNXB	-0.3247224818474787	0.07747165233931262	0.18977958666281836	0.5501296448882664	-417.6220743446395			0.18392160284774015	0.1380533743323882
PAICS	-0.6887214336529043	5.740333060538261e-06	0.11733771773362198	0.4449537817884451	-454.78978918103735			0.15184341569292015	2.3570565703766772e-05
SCP2	-0.8187310821947417	1.7576870641105296e-08	0.23425333937572185	0.39433135317058576	-420.04811884304127			0.14531189005531858	9.50351918824979e-08
UGT1A1	-1.2385144192979742	1.8508626667410863e-38	0.399219027430566	0.16728341382783124	-254.7806321681287			0.09550320972080181	7.160782006213847e-37
UGT1A4	-0.9517016517775768	3.84305147992393e-15	0.4546048965369444	0.2730075291345307	-349.19309787933116			0.12108249733504889	4.2080205198412335e-14
UBA1	-0.44345858221117407	0.00018053169845876033	0.15704639084612396	0.2709789901653279	-348.94565197551424			0.11841957405742051	0.0005831274341682778
NME1	0.164214763913501	0.2958504767664871	0.09768713048180677	0.4537597757189897	-437.01490850231994			0.15708720087732686	0.41107396652071354
FDXR	0.01895426831110394	0.9065156068732035	0.22295576289599267	0.4850520961419691	-454.0315622601074			0.16140265373899462	0.9349784784160233
HNRNPA2B1	-0.16516800107068424	0.3308859857313875	0.015423425759793562	0.5564519704253004	-482.3852420685141			0.1698681088575427	0.4448436302381047
UQCRC2	0.657077335914067	4.222170804329868e-08	0.29486150327743305	0.2665326944802472	-347.8827358188762			0.11987623362306342	2.1747927131178405e-07
AADAC	0.011460211570800757	0.911821175452556	0.46614062649674753	0.19905692967496005	-289.67559773259336			0.10348596149434319	0.9392690144916803
FECH	0.5284354263737749	0.00031707323477650663	0.13020319483053466	0.39945810832717094	-417.19458648520344			0.14674945044433052	0.000978766847067195
CES1	-1.6937754448408298	4.45915948639924e-31	0.13622646765837265	0.40603999786338885	-433.5633425188191			0.1461002112604355	1.2521607525517866e-29
SFPQ	-0.3088406178830595	0.05883115984559493	0.032495669941001976	0.49301322427628175	-442.76161794353266			0.16345504436809097	0.10966279367364107
PPIB	0.3471706597077155	0.009544094769808702	0.237310357662556	0.3401908825993289	-391.2302728593984			0.13394324270666733	0.022066758292479352
GLDC	1.3765517539729843	1.1130990831172999e-39	0.3079208679416645	0.2026520554071275	-292.5285500150135			0.10442615131848625	4.40433069024368e-38
RPS3	1.2872205564916939	1.1441729196665134e-23	0.23957940788939855	0.3164216137626072	-386.9751641122798			0.12835821320343493	2.1419409173541935e-22
AHCY	-0.16388095366640607	0.1946148803393669	0.24500385712644482	0.30505269199014684	-376.1241018297701			0.1263492409537473	0.29747542288923423
CFL1	-0.20208473837006596	0.1125079966759115	0.2516958306996066	0.3037926164455744	-372.9423836440949			0.1273359326577762	0.18941035420244107
EIF4B	0.2566305820056868	0.13510600390906705	0.055882696132654744	0.5423516614589103	-465.2560103025221			0.17174352728898853	0.22211478074191288
CPT2	0.17382012166744015	0.04274524566273499	0.3727004017145032	0.1389852484135191	-214.47590019161953			0.08578665430419294	0.0829648525070475
DTYMK	0.16883409146108336	0.3414072999965152	0.1125158081994558	0.5018664321640698	-404.37435676772816			0.17746076166032357	0.4554713481179563
GPT	0.03942809496656354	0.7494740844599368	0.23026756141425672	0.29626060894627276	-373.85225105207996			0.12347019223190367	0.8221587596484775
EEF1B2	1.1370027340784097	1.0165431565730771e-14	0.18272301099662963	0.41274350264176346	-441.67293596806576			0.14695331421883617	1.0472199027181818e-13
ATP5PB	1.1008393502915665	4.922528362507938e-15	0.4469851023625299	0.3696370510923571	-415.76299122230853			0.1406127038056161	5.2901986908187164e-14
ACP1	-0.045283082047271904	0.7294440857505318	0.14776039507573924	0.334550701819059	-396.49726762917953			0.13092699991432674	0.8073503835293552
ACAT1	-1.010068733139076	6.21376963913953e-20	0.3119883281580069	0.22236586258683794	-311.0345831779671			0.11050419879839159	9.24630165960848e-19
COL8A2	-0.301700608319573	0.10588973188506415	0.3952446672252298	0.532303314693476	-393.9346141245263			0.18658658384348142	0.17959529434489563
AZGP1	0.2429770455688038	0.17404688371353838	0.4529149116459072	0.5664203204302592	-454.5768988463831			0.17874966203621184	0.2724960652385524
MPST	0.2575982022838616	0.05984583837689412	0.45801667741579755	0.3501076195940445	-403.02044902406305			0.13687997038333913	0.11105791950451566
RPS12	0.937868844413817	2.1563118816895082e-08	0.11740007614239276	0.5149537149919736	-472.1245284773445			0.16750743886733016	1.1480547357863712e-07
DNAJB1	-0.5280738435130775	0.0028258849058628304	0.039565328790626596	0.5316018244355626	-428.38394861729967			0.17684580306722353	0.007517283444500351
ATP5F1A	1.1834765235148472	1.1025713508976476e-25	0.3443246013605858	0.24416900347697837	-334.55847064803584			0.11296016562912176	2.3409472218448837e-24
PSMA1	-0.882748881494535	1.3144915695736636e-10	0.1935151362829984	0.36954494387080533	-418.0300137406284			0.13738243739469738	9.009959931605308e-10
PSMA2	-0.8816573060674575	5.310791725585922e-11	0.14636014377795972	0.3403133182369479	-391.07574710164135			0.13435899983352517	3.7893804894447094e-10
PSMA3	-0.7295165025941859	1.4732960880225518e-07	0.1932821821898549	0.3625204474609661	-404.72626235197754			0.1388004403056525	7.085658810075312e-07
PSMA4	-0.8011285303715913	2.197306423358424e-09	0.2701401815137889	0.34292478655586645	-399.06963989177507			0.1339118678710077	1.2924021902253433e-08
MSN	-0.24439473519309624	0.04252096082661905	0.3048807165664927	0.27185839392775507	-350.5757088513235			0.12048734563852322	0.08262164374904438
DDX6	0.4408056163474665	0.01444208515758498	0.07275228241167453	0.5878606193763417	-469.6477672298756			0.18020934357246085	0.03215303102219367
U2AF2	-0.0169170048333604	0.9175540303184527	0.0570507345071713	0.4584317172419244	-403.8464052064394			0.16342520978336697	0.9424552016427293
RPL13	1.0310360201860889	2.4302996661637815e-16	0.15301820566686045	0.3064453338059569	-379.2366920650054			0.12575626046593824	2.9382998047160717e-15
IVD	0.4575269926852649	0.0011174971463898445	0.11426923359429096	0.37763151336164463	-417.47225367354736			0.14038265010794512	0.003143073557132018
PTBP1	-0.38497646380310857	0.016935801367390813	0.08798340122876125	0.5036196155946572	-479.12013734474			0.16120627416880484	0.03708833984984579
TARS1	0.6119155777510977	3.266163375453347e-05	0.10818306469910491	0.4240633071189144	-444.2566528077091			0.14730514959465726	0.0001190518542896262
VARS1	1.3165697393309703	1.0507109892420692e-21	0.04551495228303101	0.36829697950173124	-407.2111700474302			0.13754687642821678	1.6937850298800392e-20
EEF1G	0.917514773285881	5.154082051668907e-13	0.18440884496545545	0.31276229210498074	-382.11670456546517			0.12705895596287797	4.4731672877128036e-12
FKBP2	-0.0890787815159784	0.49557544667594733	0.31911238026761507	0.3365671425772724	-407.87708162253466			0.1307160269545689	0.6080316086418777
STOM	-0.26207970233838124	0.042144952855879686	0.39081281566815795	0.31133338084834844	-368.7025531597001			0.12897077457622377	0.08207423145647263
AK4	0.5306347334769107	1.1912935850482257e-07	0.26796735794973414	0.18806579766429224	-275.13945867631674			0.10021758362667668	5.858876077878421e-07
PON1	-1.7086465069569157	6.941484328881867e-42	0.23322978723512536	0.29308231309256144	-368.37187447545875			0.1260091223938731	3.0987497991239306e-40
MAOB	-0.11243806295408551	0.42381134760190176	0.25892373968728627	0.3805044684344661	-426.8362271560313			0.14057807277579934	0.5413467029896631
YWHAQ	0.3865400905355951	0.009495721396529497	0.1616900630682997	0.4095310588285568	-425.46117280694034			0.14903202500250642	0.022013383423911924
RPA1	0.1528856975258349	0.3916058304822496	0.0987871293656808	0.5240073220985656	-397.8464591671882			0.1784570146422562	0.5114180526338546
APEX1	-0.7111062248747526	6.121713897548349e-05	0.12636413852543008	0.583747393641142	-487.52294042446147			0.1774186417782547	0.0002131580779126335
CALR	0.8069531121902316	4.3874018795663764e-11	0.24305048623777778	0.29097104904446064	-370.43800670929727			0.12244433305065171	3.196011159968645e-10
MAP4	-0.04804356567749977	0.6962570011325556	0.3545014673518062	0.27103212847935604	-321.9204101677717			0.12306932505411741	0.7810460302653218
CANX	-0.15482205416542938	0.2533312543818732	0.16851055170033738	0.34793793624401387	-406.4004425565852			0.13553591717455807	0.3660862637174821
PSMB8	0.09954159577606667	0.5278106117113003	0.10011068277552933	0.4563750113101431	-439.384849539485			0.1576642639838517	0.6354898167284743
PSMA5	-0.7620265775833189	2.5039199642617775e-08	0.16901259500466417	0.3598714979035798	-405.1775187336086			0.1367354760903648	1.3170165129243971e-07
PSMB4	-0.38474291541856787	0.0008570868239723635	0.19985126739227463	0.21326021222769911	-260.40755886580064			0.11541126351977238	0.002470510199562723
PSMB6	-0.5590090618926735	1.4292787716747636e-05	0.26890677577582855	0.31537985367863686	-377.58417886573466			0.12882428005346763	5.551522340644155e-05
PSMB5	-0.6367630010978786	1.9611666576406466e-06	0.20478199411122466	0.32423007313790814	-359.5159559126075			0.1338472641632645	8.514691149507147e-06
ABCD3	-0.8516739786884834	1.084843541813006e-07	0.13330924216230197	0.47258400834575737	-454.30778300555926			0.16033301850356685	5.365660813342168e-07
NDUFS1	1.3651331100146094	1.7356550998666159e-34	0.2498392180716412	0.2324757704625173	-320.20627959791636			0.11146350789209963	5.8111067862841886e-33
ADH6	-1.1726703544276842	1.5303185191856505e-31	0.12664108854612713	0.19407544801006912	-278.7026911262478			0.10036145360574741	4.367679576888881e-30
LAP3	-0.3876394099280192	0.0001456744259568859	0.334651403452624	0.20219963187430873	-297.78463268995915			0.102055227803307	0.0004794313338202994
HSD11B1	-0.79078395424318	4.906260063883746e-07	0.17977251682667753	0.4740833043785268	-465.2280617828826			0.1572152954713476	2.259735124661799e-06
TPP2	-0.25980205838888815	0.06889485338154783	0.2690028594476542	0.38379826896233793	-418.2943908156808			0.14281832823152416	0.12572949657995258
TKT	-0.6182582763240901	3.4484589659857018e-06	0.1638024261811244	0.3426771926763669	-399.4677211660678			0.13318435366100526	1.450185280140364e-05
SERPINB3	0.014573050855263621	0.9688239650797981	1.325410118936182	2.1102190063891246	-633.4076854531047			0.37287143097015446	0.97837733364497
EEF1D	1.134993215745719	7.846045021410835e-18	0.1318726111639266	0.32448004659224594	-388.55949881104925			0.131948001526515	1.0348457865360806e-16
ALDH4A1	0.6182495841969327	8.901189228580511e-07	0.2410302243557836	0.29631994628725267	-369.21278318217105			0.12580126055960528	4.014759183149915e-06
PBLD	-0.18698583157528573	0.09767338193894046	0.37732449651473704	0.24706122215713552	-340.5354711743894			0.1128978400960129	0.16786708583977822
ERP29	-0.6590664895479638	1.3769623909348682e-06	0.28193458309723085	0.3535711399309021	-412.9106839850597			0.13650043461376615	6.131180364750909e-06
PRDX6	0.18117478204604634	0.0240381272109401	0.5429525165020083	0.12252430703863401	-192.737807282826			0.08028948878971416	0.0506050537778074
BLVRB	-0.11709733260761686	0.25892213171034895	0.37925767502807944	0.20565063063384234	-300.17894852392055			0.10372303522466624	0.371626901325406
PRDX5	0.0024255461057537202	0.9835285165382719	0.2158250372061829	0.2684577306294481	-354.42094200701627			0.11748597633824355	0.9903316457875928
DDT	-0.3112549109228396	0.008719078398523204	0.750765114263177	0.274377128697617	-367.71035322214084			0.11866928168736274	0.020458107131844875
GCHFR	-0.07358251712114072	0.6279715384757654	0.16802197357705992	0.45000580086373615	-461.3076280438197			0.15184680617487478	0.7216491409150545
PRDX3	-0.45270437856458384	0.000568214138847887	0.14980183826573001	0.332143911740109	-393.32092022199095			0.13135763711204676	0.0016939397529694715
ATP5F1D	0.6327878764170058	1.6141053609506727e-05	0.1588121430222675	0.4153858511788465	-441.19050904091955			0.14673303175563618	6.203438042858987e-05
RPL12	0.9493118860732601	4.585080092648359e-09	0.1363153580644792	0.5016528932161739	-478.55735856400315			0.16195519361280933	2.6520346981065753e-08
ECHS1	0.015504577605924033	0.9139908006581339	0.376473856715215	0.3840141628449542	-418.63928944688064			0.14355270728138672	0.9399043023897289
CMPK1	-0.046304813791128455	0.7436943533027399	0.15359819046994122	0.3958654552592997	-436.78148811524784			0.14162009085840038	0.8174064830177211
PEBP1	-0.1622851324947093	0.10594162394727616	0.5058282594734484	0.19513999719502684	-290.4740694308316			0.1003800753573788	0.17959529434489563
PDIA3	0.57250281112487	7.48589911613672e-05	0.1795957147230319	0.39493939302733305	-428.4700935411913			0.14456085282855147	0.00025807822497413916
