index	coefficient	p_value	random_intercept_variance	residual_variance	log_likelihood	aic	bic	bse	q_value
ESD	-0.1095982083987968	0.5988420542304012	0.3442913722507253	0.20256715551726823	-80.3908373756712			0.20833530287975746	0.8066840321761949
HSPD1	0.43390103904242683	0.042699877677160276	0.29837249096182283	0.20430674660689574	-78.7194356589834			0.2140993799696762	0.18250404570644138
CLU	0.7312187143507096	0.1095264568315317	0.14646702474497605	0.8848623252927439	-149.52121957271513			0.4569188245968232	0.323583426849648
HSPA5	0.9385854234125985	1.336518472018489e-06	0.3113567595350401	0.17465715118190037	-71.367281490486			0.19415346292817962	7.175014440923431e-05
HSPA8	-0.4020144232995467	0.16759230705461103	0.2986483880495066	0.3776137284473543	-112.20789238564731			0.29131868158576996	0.41140735434397224
SLC2A2	-0.6402450294921295	0.00628764134521053	0.23329867631187387	0.2560560235717763	-92.95534573651764			0.23431674191001833	0.048570587272176766
UMPS	-0.1838818639420941	0.598245087754426	0.12536194095024392	0.5224806836767384	-119.84088811001996			0.3489710495191792	0.8066840321761949
PDHB	-0.4600245703859887	0.08904160449929184	0.1821708260637969	0.32315118401605075	-103.00495569278013			0.2705270911525704	0.28670375138968923
DBT	0.2827101121758392	0.32239927023654635	0.25339595743381393	0.37420744570566755	-112.4453612726648			0.2856986727203407	0.5882127530642948
PYGB	0.5071016619795193	0.18219879413862283	0.8424598491006758	0.6722902785733379	-148.92483007635178			0.3801317766571876	0.4364477515354777
MBL2	0.0330881985403724	0.9021998385688879	0.3525562685359809	0.33811205864295707	-108.23743370222724			0.2692661268343175	0.9543370151696025
RALB	0.2758794830504948	0.42023869126736646	0.017114848623770912	0.45516612739478685	-104.45638736263683			0.34227917478765474	0.6798097560943757
LAMP1	-0.07745617639681543	0.8109961248032792	0.3833121694215032	0.46978128560653337	-121.32154484245541			0.32389311696827694	0.9159554843480261
ACADM	-0.022698164000260205	0.879845796037541	0.3488930399739693	0.10011771900735451	-39.750840186828384			0.15015518892873017	0.9467478086435904
PC	0.1855544996695419	0.13082589785282125	0.31666793232100016	0.06924266682235082	-19.926275606011814			0.12281439350720566	0.3559140742878045
CYP2A6	0.09352412245591524	0.7012213195465886	0.6020299294072287	0.2502136654041228	-90.7746325184832			0.2437604014721835	0.8638307989147441
MTHFD1	-0.9060203823609086	1.504665822748069e-07	0.2964492523850191	0.13252717500931366	-55.95711973372511			0.172509999790273	1.8098980325055344e-05
CYP2C9	-0.33535244163975875	0.10313631348764435	0.4245586952711167	0.1975889371558339	-79.93157232870266			0.20575848622079146	0.31128392158474
ADH5	-0.06741521007252453	0.78475149658193	0.2391552887399341	0.2829074916596984	-98.58252219392796			0.24682252162173685	0.9070154565847427
PABPC1	0.3173341270002631	0.238737291370008	0.2530316467882428	0.32263529846719324	-103.39096272476007			0.2693497866252867	0.5025419983338668
HARS1	-0.4431602282665598	0.19230443883202208	0.07386061315629328	0.5062403417183912	-116.50421629616432			0.33990096298041156	0.4504042767637346
COL6A1	0.30207163288462724	0.36184736191671096	0.06917340126675293	0.4831195174207731	-120.49709603268735			0.3312731582626793	0.6283558457193031
COL6A2	-0.13022993292740825	0.6762199075916251	0.059719549391709835	0.39863654669990334	-108.09037103220658			0.3118331819099236	0.8504513251563082
COL6A3	0.2646439423802044	0.47250800848873276	0.06074664157442253	0.6219492603005485	-138.63225211999855			0.3683774245034223	0.732017926674357
SLC25A4	0.22475635562762758	0.5114025201751871	0.2684844608939085	0.5330424263946255	-129.76590052792358			0.3422744360211598	0.7549671643546715
F5	-0.30232604464735285	0.5082504124799629	0.1699610457750374	0.7720184784327798	-122.954194268452			0.45698654997629223	0.7540913608953812
IMPDH2	0.12921089320212506	0.7340369324811962	2.8461019224522668e-08	0.6139475059055642	-121.71907226819823			0.38029997994324133	0.885432258406938
TPR	-0.09875398198953263	0.8267278539865883	0.12998567913326398	0.7817116125727165	-135.0385967255315			0.4511371787627041	0.9244420359318823
PIP	-0.3614373791420671	0.3963834454033883	0.18622300365729844	0.6698270234529838	-116.81871050897615			0.42617411836173424	0.6609007149102039
BCKDHA	-0.3685021788145301	0.14384822556928042	0.08012603754574411	0.2872679047469667	-96.27544501087715			0.25212080019800615	0.37674607765483586
ACTN1	-0.09790568653264677	0.7484496495708224	0.5264761940960732	0.3944032587976254	-109.5575852008104			0.30530240453766644	0.89073442394153
CDH1	-0.6076300504778662	0.09954251444009084	0.05058395926960751	0.5041322069049528	-95.02051053077003			0.3689144946366535	0.3058934202867025
PEPD	-0.4067287043374204	0.257128447682228	0.010655631585289472	0.5111225580035772	-105.41371331167258			0.3589191165625532	0.5235844085814654
XRCC6	0.43627253214098	0.185867334384045	0.04843510646923593	0.4792629761773835	-118.60999055616892			0.32978399137337616	0.44166855078355394
XRCC5	0.4795514362179242	0.12293479243690877	0.07860218614460775	0.41933403706399514	-108.11271121203575			0.31087794337518937	0.341620776342829
COX4I1	1.5177125398931377	1.1452289051212727e-06	0.09991662748838684	0.44373725724634266	-120.56014981362932			0.31197289932683914	6.428551587414077e-05
LAMP2	-0.1277167065661554	0.6441825721576966	0.302022699845684	0.34243953380680275	-104.19180291217799			0.2765275949476494	0.8351065831513172
RNH1	-0.5973424066752469	0.1073900498304846	0.05803192963291401	0.627452534192616	-139.07262756947358			0.37101188781947114	0.3189503420009454
EEF2	0.04430114755071213	0.872415222633814	0.2634631882793766	0.33677617057717385	-104.89084005694303			0.2758625019509519	0.9435756165159555
KRT10	0.2404902372622458	0.46582034533814287	0.6015444641501407	0.4566774799025278	-112.08160245640462			0.3297564911156288	0.7276822463352807
KRT13	-0.037078973912072495	0.9225815687127932	0.6834532567597759	0.5613201560762966	-114.29720009960673			0.3815401294365772	0.9630698839124022
KRT5	-0.14315911229082354	0.7054575510126708	1.30912363140501	0.6035140593365003	-128.07102656062708			0.378764171063238	0.8672668777131896
PDIA4	0.9983239992025664	1.2916884041195274e-08	0.3160001129176348	0.1438070688744795	-61.067656509356425			0.17553996425391957	3.08893239794325e-06
TPT1	-0.3719931889110702	0.32435582974701527	0.30225396654959014	0.509746513555817	-108.6998425686663			0.3774487422139557	0.5903223347063979
ALAD	-0.8033337170823855	9.96023690575409e-06	0.36681723944636396	0.1543090850240669	-65.74144944964405			0.18183055283234567	0.0003568731691338274
PLS3	-0.30825435971859355	0.3388225734894105	0.06506863112544899	0.47506369396735043	-123.80013395144573			0.3222751735844819	0.6044250145722111
APEH	-0.48747116417004116	0.04885639754989001	0.24291215856503437	0.2780949547891692	-96.8264145529065			0.24746704721699136	0.20018047073969533
ETFA	-0.02396717920033086	0.9227826774177194	0.2003326814718334	0.28522534712385245	-98.78436662645095			0.24726498475203693	0.9630698839124022
PRKAR2A	-0.828674617506119	0.024797851323609822	0.08436998743162814	0.6135077583236992	-132.30602239247688			0.36919618791013137	0.12654418675442103
ENO3	0.2793699140571853	0.21874975364815108	0.35286370893166275	0.22360122006856384	-80.43231666493796			0.22715597425407996	0.4815354054163221
PRKCSH	-0.0334305014086388	0.9015075532177717	0.1693923640973253	0.3406223156110735	-108.49946006330401			0.2701298390150882	0.9542040978118966
FDPS	-0.15556017112588297	0.24673254525591448	0.754770059157004	0.07904957428809793	-27.81621495955659			0.13429783293276726	0.5098130137557791
COX7A2	1.1326082549182506	0.00038825809455698236	0.03828731129634449	0.4645645612165303	-124.06623044228479			0.3192299098796218	0.005403525877966597
AKR1A1	-0.24885817706932079	0.29091055719256376	0.2881121349037975	0.2535174955469368	-91.94576775788562			0.23563299031010457	0.5591487965895946
PKM	0.05301975072308584	0.8770464703934471	7.975191963369528e-09	0.5081927836452413	-113.26478219272232			0.3426943309297197	0.9449432221001695
HSP90B1	1.1539415649347173	3.507109242161915e-10	0.2675754387811636	0.15626479556206815	-64.45536770093219			0.183909090901926	1.4764929909501664e-07
SNRPB	-0.11129851058613738	0.7653976851788236	0.1824668672899805	0.5234123174102854	-103.66444645126029			0.372983950864168	0.897533596344331
IDE	-0.4754441653914229	0.1492013655862275	0.03846068103747103	0.4720102472375707	-115.42648661138449			0.329629757901593	0.3841821095523045
COX6B1	0.6595874836896545	0.11317991001405124	0.25081458602144585	0.6709703956159634	-122.25726497949952			0.4163902873164346	0.329749080386959
HNRNPL	0.5277991529114264	0.10163332485319458	0.11648922391498412	0.41992939211176317	-103.64426256038442			0.32242123322766936	0.3082409300942472
DARS1	0.5519796645514867	0.08459468760106705	0.15160368121225412	0.45032116305282816	-118.80057557192009			0.3200573903774303	0.28109712822238464
DAO	-0.8553702764770194	0.03256314752680149	0.48077508858531126	0.6098343605164526	-117.43685536374599			0.4001865969309844	0.15037904060199808
JUP	-0.9262958701029419	0.020073225373114876	0.03048396870758936	0.6838993989824816	-135.76067798143174			0.3984108802129535	0.1085100266371851
UQCRB	0.5953600229475015	0.05381025205840925	0.2962539730024864	0.43853830327506504	-119.36094131082797			0.30873890042687313	0.21221654441770768
ANPEP	-0.3167011980548268	0.3338221799929014	0.02863005246469899	0.4599097128102568	-107.51113996991685			0.32769749652606833	0.5993140203710512
GSPT1	-0.18389129081862252	0.6672217419344416	1.1732666146052813e-10	0.7193529378109909	-128.43201748008627			0.42768985255253483	0.8465880517048943
EZR	-1.1675305470103763	0.00026249824131128053	0.1881172828092627	0.4722021294411963	-124.84297905441002			0.31989351483541817	0.004245822824105618
HPGD	0.12844831913288873	0.5196268557038353	0.37057325481891457	0.17967376667348975	-70.86690935034574			0.1994784737303462	0.760253366642275
NME1	0.7177503086588035	0.018882269495677423	0.036370883239667154	0.43103016095142693	-118.77387187441354			0.3057057255303231	0.10489436598345257
PHKG2	0.2528668059666973	0.521074469816828	0.05538939269527328	0.5966361217231635	-109.08775248805802			0.39406379670849706	0.7603894342907612
RPS2	0.5833131876828506	0.027418943766024387	0.2232005304441831	0.30137110930762395	-95.28610547166568			0.2644810113901232	0.13344942572828056
DSP	-0.6341226474006718	0.11527940803701286	0.1577791725196344	0.6979920374163096	-139.85938918691002			0.40264298494765793	0.3310879220622882
COX7C	1.1256710167911284	6.520217192755744e-05	0.12370152286100126	0.353298217181796	-103.68415606516854			0.2819007344498401	0.0014447428621842992
H2AX	0.091062345660794	0.7817946788030493	0.1091929617537943	0.48526794384531097	-124.54591160367562			0.3287674553547837	0.9048400268758316
CBR1	-0.2900889341447572	0.3395677451887652	0.2283107267656798	0.4158820226534388	-118.11077384260062			0.3037517869559147	0.6051133152358524
ACADS	-0.24819854898872812	0.19751775979735764	0.3874862309933459	0.1731233705547357	-72.32515322818233			0.19260266434610568	0.45626873456618694
H1	-0.8724215039692087	0.20904612617688212	0.27699050655305335	1.690781433162533	-149.73603460515454			0.6944965765011172	0.4679952622918471
H1	0.17900157833397512	0.6681208555319504	0.06557222900046282	0.6581342279328576	-108.66578684764926			0.4175173802029854	0.8465880517048943
POR	-0.7434032408536317	1.706162328436135e-07	0.2748143155436715	0.08687479191450924	-32.15904430504088			0.1421748038680738	1.915451574057634e-05
ATP2A2	0.3910882348206476	0.32096894889965144	0.3252219930127011	0.7077271515111401	-149.16834335519246			0.3940559953948884	0.5862382971225737
UGT2B7	0.3467652309295876	0.18643051362332708	0.2673430085468743	0.3215374200502196	-106.78619401429432			0.2624598437164438	0.4421816689319476
FAH	0.005017820676826557	0.977191881959409	0.39766873238019146	0.13701270529962245	-57.356784563457325			0.17551190761238356	0.9871572460825703
HSPA6	0.3140410827037463	0.20756553141683298	0.21504421940036458	0.271759529351141	-93.00790676965914			0.24918202282881252	0.46729993971383255
GOT1	0.08252975269388037	0.76915435005281	0.2575444088612319	0.3542923350063192	-109.45149944684181			0.28120965264592473	0.8982357319618114
AKR1C4	-0.5603359475862713	0.04017453154328429	0.21471108825761945	0.34397513453205003	-108.47739342834365			0.27307486766249683	0.17347156697151475
PRKACA	0.08785498890100567	0.7634246973462971	0.3581589467954121	0.3702346380545338	-108.57832904112115			0.2918900144950465	0.897533596344331
CAPN2	-0.2625458977405699	0.3925117530314185	0.10755127548012347	0.3896110050614698	-99.923519104338			0.30704566971073993	0.6583563666383554
DDX5	-0.01563690397081795	0.9653996723610769	0.023691649191523514	0.5222207481481663	-115.77538675653713			0.36047440503901096	0.9805386298287416
PFKL	-0.6475481523213982	0.03300814325252829	0.27666172476119305	0.4255870290620384	-120.66850739131371			0.303730273491782	0.1515764735072914
PSMC3	-0.3593264118365988	0.33458840133481704	0.03846746755994884	0.6415223837601219	-138.68125539940962			0.3723925583190538	0.600049912511003
TCP1	-0.71663947001896	0.037565350316598765	0.05650955569461666	0.5533918969371278	-133.22763419876344			0.34461009663447234	0.16691306050963672
ARF4	0.3578426315649092	0.28306180665038905	0.0905268190700653	0.5162343596318462	-127.69628083007171			0.33335235966537896	0.5523477200454868
RPL7	0.9150383730660993	0.008022281970651107	0.0004418737454512055	0.546118458201387	-127.0908924837828			0.34515024677402883	0.059252293151651154
VCL	-0.3764546060039352	0.30394067341445674	0.04494026069717816	0.6029575869125153	-135.4058270259493			0.36619404619400764	0.5716489747542604
LBP	1.4059870465516506	0.00019981742063504297	0.21501594752594808	0.5879589108599568	-115.95382683157587			0.3780300071543007	0.003556936417429053
RPL17	0.5986614821448305	0.061934558174726644	0.24718057403472135	0.43942644119573754	-117.11889922490218			0.32069479411654117	0.22772444534113462
PGAM1	0.1819173396749571	0.16210131422184593	0.2974182089820332	0.06564578888188018	-15.460603211866214			0.13012320940469457	0.4020303580995413
UGT1A6	-0.623853410673935	8.911189797738647e-05	0.31305281072525387	0.09646397019953953	-36.44482686226402			0.15920831714302988	0.0019239030281271643
NCL	0.4233929679169642	0.23397821303850608	0.06347047647238374	0.5359321042047824	-124.79869065430412			0.35574054863506943	0.495621774536911
NDUFV2	0.8780733728710493	0.011052764570328623	0.10179368172533332	0.5327552371506332	-128.43934892210575			0.345558571050254	0.07415480293399761
ITIH2	0.9071050827787611	0.0035787371681287703	0.3241390243052591	0.3859054153262989	-99.9927002950055			0.31138952136681863	0.03205634782515345
ITIH1	0.26353671567671394	0.49948963014359193	0.044184409166122963	0.6127996118935012	-113.63063128095874			0.3902553640118453	0.7475042842056925
TYMP	-1.0618945953731547	0.0010392789866180436	0.038531162221237696	0.4410979273483426	-111.8789940711874			0.3237807466816363	0.012153790371283233
EIF2S2	-0.3538948713059342	0.30610416961544473	0.017966289032283242	0.5321820176648745	-123.25365263908898			0.3457926485146217	0.5745324913140177
ANXA7	-0.527183432471311	0.13607736722651192	0.06946157970111391	0.5548413122610916	-131.30855803313932			0.3536817410118384	0.36481652546661075
RAB5A	-0.24992845681687956	0.4816821053141609	0.013934125814995825	0.5457650131108213	-118.78589941304693			0.35521399575571316	0.7360731990463222
RAB6A	-0.19866853060952305	0.5636334128912042	0.0546443992280207	0.4805547334710553	-111.36278460959963			0.34404271255329216	0.7837808978602707
PSMB1	-0.5637487737017131	0.1164497037901194	0.11141970703234247	0.5783732610047481	-135.3211866572173			0.3591096587818747	0.3318126923562793
LMNB1	0.05988932930102511	0.8392646908449946	0.1263557875907637	0.38400435549140527	-108.10756343287025			0.295262603033742	0.9293953451323006
CDK11B	-0.3243745915764349	0.3483633249722299	0.030029446483373055	0.45370046583855833	-94.35957272979672			0.3459004500256223	0.6142867426735447
ATP6V1B2	-0.17968253670671933	0.6015810097385255	0.02477771720999471	0.5230862394409632	-120.37563904234034			0.34413484152578827	0.8066840321761949
CSRP1	-0.2744972678309754	0.5223438154721796	0.35079456140723525	0.7908655329362936	-146.18412108405204			0.42907853119376044	0.7615818054157146
FLNA	0.0046397103050717	0.9896212316567592	0.0958445655811175	0.5403930756405425	-123.4604446831203			0.3566751560096707	0.9949385994686463
MAOA	-0.311771729211229	0.26577323227585603	0.34708167946026086	0.34446220104221764	-104.69696379949033			0.280156331828773	0.5331683418833912
ACO1	0.4238442848940079	0.126376255801014	0.2456073243180473	0.3504137138016736	-109.694833716103			0.27728535335897875	0.34888133568673374
ABCB4	-0.9965319291806575	0.11589101500725403	1.2366132282838151	1.4053003152213086	-144.00955811182195			0.633822636331514	0.3318126923562793
AGXT	0.12819936794654277	0.8098411979197118	0.4189228509318994	1.2145262083046813	-173.38772963148534			0.5327635278402753	0.9159554843480261
GPD1	-0.7038254437450531	0.0013455650960427774	0.5435318321173781	0.2233065649421199	-86.52560825214033			0.219528337897218	0.015310348795513764
VDAC1	0.647798546793099	0.022492508968700208	0.22859589610576617	0.3683648578626997	-111.43348295417803			0.28387983438507036	0.11986514273193404
BGN	-0.056023688881343986	0.8837666046673458	0.028277487943908348	0.5811537504768866	-114.30556784964597			0.3832092566169682	0.9494876109887969
SDHB	-0.25781791806071497	0.2089254953031957	0.33284004090244823	0.18600063485329518	-73.14134595762306			0.205183191025966	0.4679952622918471
TGM2	1.0721417459377691	0.00028388378255064643	0.27265182119886644	0.37817856248303866	-112.14980554595996			0.2953901072153946	0.0044264841649563754
MMUT	0.9334730199392389	9.619749474662623e-10	0.3561777881574893	0.10431150480750083	-42.62096616085017			0.15263814160400685	3.2399316230663716e-07
OSBP	-0.46438926037478084	0.12209048045427	0.050064623520840026	0.38527608877653013	-106.1311732690649			0.30036981812173774	0.34039796206124284
PCMT1	-0.63716312698385	0.08943426359612651	0.219412960995088	0.6205803389102634	-135.32076233589373			0.3751572352549203	0.2868710474207182
FBL	-0.0749338417822624	0.8340006126954231	0.06469127754008237	0.49820685301870776	-113.32505213365968			0.3575540990256898	0.9265315081575943
GART	0.03454513232499833	0.9342628044685224	0.013907362692265984	0.7820420259743911	-143.6589539433517			0.4188162518114953	0.9658010857123931
TNXB	-0.18706541581558014	0.7505686326370161	0.5208565843510903	1.3022051839972677	-163.24344432570408			0.5884602004323625	0.891366415628163
PAICS	-0.5258947562490832	0.06021132503973242	0.23633610371133024	0.36159074165366645	-112.32113706318404			0.27984393987736655	0.2248245484853867
SCP2	-0.3943421636150844	0.14378174683775236	0.4232640856992553	0.31788510387906554	-102.44595868013664			0.26975517354486495	0.37674607765483586
UGT1A1	-0.5394633535972029	0.000484565449507023	0.3900251145908109	0.09929054119530115	-37.16692465074482			0.1546118368027504	0.006580711427176022
UGT1A4	-0.26191212518633433	0.3763078325790299	0.5448753990698054	0.3508102322814668	-95.20444608859736			0.29603966968212575	0.6427001927617509
UBA1	-0.255251504062837	0.47029385977376426	0.17445577732714793	0.5463394215405719	-131.63147598838754			0.3535334471499387	0.7306029575837575
NME1	0.10897453369276991	0.7203920322980323	1.4140251370129985e-09	0.40194806666486405	-109.04404227638014			0.3044535017813855	0.8784505303330097
FDXR	-0.08931096193454892	0.5920777697711939	0.4058432269035145	0.12307617203924286	-49.58208061560677			0.16667856876636028	0.8047287847414775
HNRNPA2B1	0.38882394412926063	0.24418751297671615	0.08028512083386881	0.49650698645813485	-126.48474475562932			0.3338737420046494	0.5079893918832123
UQCRC2	0.10667190512277297	0.7620821942944316	0.19889878482455936	0.5495496243678872	-132.13870972553678			0.35234595910332195	0.8974450455886872
AADAC	-0.09503382792782408	0.6918534673793668	0.5395712777655486	0.2554232948077679	-93.26193358307114			0.23977792421570224	0.8592044535891251
FECH	0.2839001366557719	0.33803645303042007	0.2576525628341447	0.3867013963611431	-109.44258282654087			0.2963305611235938	0.6036621282112697
CES1	-0.21287884807339702	0.12708021796089639	0.36251246399278053	0.08546796700057549	-31.052853260801783			0.13952703492269283	0.3499191434916976
SFPQ	0.22198827092944284	0.530044653445525	0.1144252320567028	0.5206087639254215	-115.10489170483882			0.35351949290532053	0.7669870942267787
PPIB	0.7229505091606073	0.03602239509777553	0.15043243660711103	0.5478808189582022	-132.7426540467609			0.344808167740207	0.16133434400173935
GLDC	1.1503220615683927	0.005157367215096472	0.34452221110459347	0.6446813882639366	-133.03646789204245			0.41126455549184276	0.042160225195254655
RPS3	0.9450360814752072	2.6361001774745404e-05	0.20952330284039525	0.23594293152775375	-88.21210097139573			0.22485760639140887	0.0007398654498111877
AHCY	0.03397620003983353	0.9065364989027525	0.13092364184448896	0.36563345562669625	-107.41947007890752			0.289384967167766	0.9560032513704214
CFL1	0.054185199418400797	0.8889616583332008	0.05634669268877049	0.6559047945975304	-135.3609536491813			0.3880955249605436	0.9510873142522936
EIF4B	-0.11429178289346181	0.7244075246114544	0.31188520340691206	0.47002023011465976	-117.86693763765967			0.32416357939619933	0.879525790515998
CPT2	0.31517968616409053	0.1479319881327436	0.30343764850789473	0.22146080897171488	-85.88539594573223			0.21783480021685778	0.38208200615880406
DTYMK	-0.36060646558703546	0.23564378005136932	0.2285183703634452	0.36647682983331603	-95.17106866874099			0.30406661396340906	0.49789727177729726
GPT	-0.060102752146162515	0.8513221798318782	0.18692825447494615	0.454927574784295	-118.6021739806564			0.3206648404329301	0.9332760408287514
EEF1B2	0.9995900085924109	0.0015838320978667573	0.3216190714113685	0.4507017303236935	-124.06056167854263			0.3164393096222163	0.016965891840944228
ATP5PB	1.021581458373242	9.410633235847335e-06	0.241102271720869	0.2455601132010147	-89.91534238859185			0.2305901862910788	0.0003445110080253676
ACP1	-0.17550879722951873	0.5930771146333469	0.22789250827369528	0.4752510359965371	-125.45235708709384			0.32843307504291774	0.8047879621616085
ACAT1	-0.0015459487830193086	0.9943119451025139	0.2971821555758198	0.21207178243215638	-80.74505560015797			0.21685413378386095	0.9966793544956151
AZGP1	-0.06906882383579012	0.8411481922028914	0.18411315783754542	0.4186572782676118	-100.03816209490927			0.3446117822025551	0.9294577136940085
MPST	0.7046299553385345	0.018824432837479293	0.14423103580992533	0.3874575440882904	-112.58710884883277			0.2999715097969302	0.10489436598345257
RPS12	-0.051240669427357784	0.891913266812182	0.19593393533952838	0.6408759088512637	-140.51410030220546			0.37709225653066614	0.9518263252925947
DNAJB1	-0.9766849216763924	0.023004637519574527	0.02440484311676612	0.7314330455843772	-126.34874825510963			0.4296222075787437	0.12105525013557104
ATP5F1A	1.2246258037538718	0.0001287549594510585	1.211716454709407e-09	0.4540077534598139	-116.78588933298283			0.31984351609873735	0.0025508629613597944
PSMA1	-0.33417277650195054	0.24285793172098058	0.07109048040456191	0.36888918026208106	-109.92270964173218			0.2861379024208125	0.5074103685088478
PSMA2	-0.04416062072601899	0.8929585758338228	0.020362227964541377	0.47351529741739573	-119.24079626288176			0.3281816690156093	0.9523383418012398
PSMA3	-0.04147451258236509	0.9084788345553035	9.978580429751551e-11	0.5935759494825711	-130.5147272969748			0.3607813699617615	0.9560032513704214
PSMA4	-0.29002987329208285	0.3294816743472687	0.10697499310617528	0.3915042156648238	-111.7857295773756			0.29741820578994965	0.5966098275277425
MSN	-0.9355371103938599	1.1102692462262357e-05	0.22357344195730391	0.2064477012715121	-78.86582899723157			0.21288807847583388	0.000385403081835368
DDX6	-0.13297568122693906	0.7081525433467855	1.28729862161672e-10	0.5414110156369034	-117.61165456795891			0.3552285051601033	0.8685570888535956
U2AF2	0.26754836522996217	0.47981139176709087	0.2769299080176557	0.5877658981986443	-121.01085765788062			0.37863871100797847	0.7360731990463222
RPL13	1.3968538283322263	5.061344277592607e-07	0.12291961477379038	0.35309483297443417	-108.22654217731201			0.27803770444087017	4.175452019929908e-05
IVD	0.17611646738400255	0.47792302110020524	0.19786934271431697	0.27767628638733	-95.66166560475784			0.2481747253932945	0.7360731990463222
MGAT1	-0.29044966486157736	0.40193332047268104	0.053533767801785495	0.449820355007559	-95.59292277071893			0.3465269389912276	0.6647035987778123
PTBP1	0.43568530933413785	0.16864660091894512	0.12890033373778437	0.4656260722587683	-125.67265501644124			0.31650167481534175	0.4118557942549129
TARS1	0.5243861956976082	0.020658630386356056	0.338697088196196	0.2303576434487409	-86.1436855842282			0.22659837108670275	0.11083107173101485
VARS1	0.6229386458014153	0.01687639679134142	0.30553139483919706	0.2910762606373579	-95.57665461475261			0.260710373517649	0.09902387524954338
EEF1G	0.8366115471871604	2.9318868250073678e-05	0.1990912496038069	0.18235214751579937	-73.10190667844466			0.20020888760689556	0.0008093930185758045
FKBP2	0.3591313184754192	0.22269650974795363	0.2978954228627543	0.3875700535854133	-111.72026591809282			0.2945173866837083	0.48452315557565107
STOM	-0.5022865507626645	0.10491429520544389	0.14433647503230843	0.43971348395530974	-119.53415015503157			0.3097700334174255	0.31492989862026294
AK4	0.42194260407754036	0.2291904180379073	0.16219531503953963	0.5748956251081738	-137.8187786791823			0.35090330850253243	0.48947862325803243
PON1	-0.3724448592405959	0.15719099681634655	0.2436763200367403	0.3235168235967944	-107.0001078721221			0.2632896333387936	0.3962719141298317
MAOB	-0.47454718752387404	0.0342552439289335	0.31990505513077533	0.22868857589626282	-85.67623683122139			0.22415447676417993	0.15590765074682164
YWHAQ	0.08574162502051554	0.7908673587088046	0.016176251428727844	0.4774392400748928	-122.71346065423245			0.3233282301855789	0.9086393471328199
APEX1	0.1582838939738752	0.7042064706845439	0.10790137017627359	0.7436308711836944	-140.15224811351416			0.4169223891106643	0.8668740472461782
CALR	1.1706199696160404	3.3364361769851115e-06	0.0942667750470518	0.29582878961447495	-99.77888884396435			0.2518035760072214	0.0001634362032845052
MAP4	-0.6178572201611484	0.025298498409012285	0.1549698407036063	0.3514594296940288	-106.47361410460456			0.2762219911999991	0.12818522906951665
CANX	-0.1869249774731066	0.5800980612156041	0.023919266884817016	0.5238310805186365	-128.19263536774855			0.3378723061261208	0.7943268787475392
PSMB8	-0.10970511193682544	0.7501805322261624	0.003317898914205943	0.5256741402303441	-122.95634983543903			0.34454979556133764	0.891366415628163
PSMA5	0.028844088960997525	0.9421968003405286	7.164875308498441e-11	0.7146602503414314	-143.2301053804835			0.39779982425093396	0.9704338909929359
PSMB6	-0.7322821212952785	0.03228271687949539	0.01524680096639573	0.5273573024299943	-121.55449612197896			0.34204527247328587	0.1501770586327907
PSMB5	-1.1295468437936165	0.0013989541298439997	0.09333839877657006	0.5153293144850114	-108.79728392895626			0.35355053318049057	0.015705591697715304
ABCD3	-0.6191710345121036	0.023226329257453354	0.35545301484784464	0.3209428100337475	-102.70781213708665			0.27279968764720064	0.12146937412904177
NDUFS1	1.670572801822302	3.396833203656581e-06	0.0038760719499079657	0.547157717253888	-122.89405309071441			0.35963120031263646	0.0001634362032845052
ADH6	-0.27448934246585255	0.1286305854659997	0.4095312615815641	0.14921199279770253	-61.56645571538809			0.18064163180460996	0.3522448955235244
LAP3	-0.4574669343737759	0.01776088586627069	0.2540262102853281	0.17285999408192193	-71.05636676928418			0.19297795869224404	0.10207963071262746
HSD11B1	-0.5032821000728991	0.11160905489451013	0.4270998917753666	0.4607378455000197	-124.64362580899922			0.31633021240254533	0.3268689538127914
TPP2	0.21508454285737977	0.4014287993620581	0.18309597937688188	0.3029446541625195	-101.19134791832857			0.25633615887295297	0.6647035987778123
TKT	-0.5883920321206485	0.05421781640638165	0.002131832804012478	0.42689499356151406	-116.57897357385497			0.3056435489575971	0.21282704621992238
SERPINB3	-0.7168568629602371	0.04387451276412187	0.02176035852080553	0.4095996622350715	-79.71899006985461			0.35570944154615836	0.18610750502463783
EEF1D	0.6797636564971741	0.005672750133238013	0.10360999445929486	0.27627133888251676	-95.2625243672237			0.2457461853475861	0.04484934847123387
ALDH4A1	0.30742863598136905	0.33075245977046397	0.09209663635813452	0.4597837682704634	-123.4736182405565			0.3160896952349145	0.597625689113156
PBLD	0.26189522011552585	0.32651336917042206	0.3346936638395764	0.3325589752659756	-109.01701919087469			0.26692380643224695	0.5931483427000979
ERP29	0.5088461078516793	0.038970886526574974	0.2965692173096455	0.2806661521948011	-96.03853714971984			0.24647495563996333	0.17090357528841732
PRDX6	-0.7359932600709752	0.0075877549164472665	0.27277785678233246	0.3323534496391982	-105.10600831467934			0.27566492560333605	0.05679013013020976
BLVRB	-0.3827232292811764	0.11462323691433457	0.26825652787759546	0.2741269968973839	-96.18857214624364			0.24257545345382586	0.3310879220622882
